1.0000000000    	-0.6480000000   	0.3354000000    	-0.6584000000   
1.0000000000    	-0.6688000000   	0.3560000000    	-0.6506000000   
1.0000000000    	-0.6354000000   	0.3174000000    	-0.6320000000   
1.0000000000    	-0.6552000000   	0.3198000000    	-0.6302000000   
1.0000000000    	-0.6622000000   	0.3306000000    	-0.6274000000   
